price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
59900000,"Москва, 1-я Тверская-Ямская ул., 7",55.771494,37.592797,Маяковская,8,9,71.3,46.0,7.0,1977,Дизайнерский,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302543412/
35990000,"Москва, ЦАО, р-н Басманный, Чистопрудный бул., 12К2",55.760874,37.643498,Чистые пруды,2,8,63.0,40.0,13.0,1931,Евроремонт,3.0,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300539730/
21804000,"Москва, АйЛав жилой комплекс",55.809582,37.624002,Алексеевская,16,26,47.4,35.6,unknown,2024,Без отделки,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/306567973/
50950000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",55.793313,37.540533,Динамо,5,41,68.0,48.0,6.0,2021,Дизайнерский,3.1,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302885559/
11190000,"Москва, ВАО, р-н Новогиреево, Мартеновская ул., 16/36",55.753002,37.802598,Новогиреево,4,5,42.8,28.8,5.4,1963,Евроремонт,2.65,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306822688/
15123041,"Москва, СЗАО, р-н Покровское-Стрешнево, Волоколамское ш., 95/1к11",55.83022,37.40469,Трикотажная,2,27,39.52,21.4,unknown,2027,Предчистовая,2.85,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306514766/
34000000,"Москва, ЦАО, р-н Басманный, наб. Академика Туполева, 15",55.760692,37.68217,Бауманская,19,23,71.7,44.7,10.5,2008,Косметический,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305913436/
17000000,"Москва, НАО (Новомосковский), Сосенки деревня, ул. Ясеневая, 1к1",55.567224,37.443173,Ольховая,6,9,60.0,25.0,25.0,2013,Евроремонт,3.1,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303783084/
6153638,"Московская область, Одинцовский городской округ, Перхушково село, Равновесие микрорайон, 5",55.653294,37.12481,Толстопальцево,2,6,36.2,21.1,unknown,2024,"Без отделки, предчистовая, черновая, чистовая",2.7,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,КОРТРОС,https://odintsovo.cian.ru/sale/flat/293544818/
51000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",55.793313,37.540533,ЦСКА,5,41,68.0,45.0,10.0,2021,Дизайнерский,3.1,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303331501/
14500000,"Москва, ЮАО, р-н Царицыно, ул. Бехтерева, 11К1",55.633917,37.649759,Кантемировская,8,9,40.0,unknown,8.0,1965,Дизайнерский,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306499102/
173610717,"Москва, ЦАО, р-н Пресненский, ул. Костикова, 4к4",55.7611692715608,37.5552059239422,Улица 1905 года,9,15,126.3,unknown,unknown,2023,"Чистовая, чистовая с мебелью",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,VESPER,https://www.cian.ru/sale/flat/306541587/
45500000,"Москва, САО, р-н Беговой, Ленинградский просп., 29к3",55.784217,37.561688,Петровский Парк,4,18,68.5,unknown,15.0,2018,Дизайнерский,unknown,unknown,unknown,Центральное,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306652678/
5550000,"Московская область, Солнечногорск городской округ, Голубое деревня, проезд Сургутский, 1к2",55.974191,37.101364,Зеленоград,9,25,49.5,21.8,12.0,2019,Евроремонт,2.7,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://solnechnogorsk.cian.ru/sale/flat/306243465/
143796000,"Москва, ЦАО, р-н Тверской, 1-я Тверская-Ямская ул., 2",55.7710883704405,37.5948676266339,Маяковская,5,9,104.2,unknown,28.0,2023,"Без отделки, чистовая с мебелью",unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,VESPER,https://www.cian.ru/sale/flat/286258299/
22900000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, вл1к3",55.7099667786522,37.493476306313,Минская,19,52,51.2,30.0,10.0,2024,Без отделки,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/285334506/
13300000,"Москва, ЮАО, р-н Царицыно, Каспийская ул., 10",55.630024,37.680966,Царицыно,11,12,40.0,unknown,7.0,1971,Дизайнерский,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305844386/
47536060,"Москва, САО, р-н Беговой, Ленинградский просп., вл8",55.78085421861,37.5826308664078,Белорусская,23,36,65.0,unknown,unknown,2027,Без отделки,3.08,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/307023617/
50950000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",55.793313,37.540533,ЦСКА,5,40,65.6,45.0,10.0,2021,Дизайнерский,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306618960/
16500000,"Москва, САО, р-н Войковский, ул. Зои и Александра Космодемьянских, 11",55.82177,37.512793,Войковская,4,9,45.0,unknown,7.0,1976,Дизайнерский,2.64,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306804085/
131612800,"Москва, ЦАО, р-н Замоскворечье, Космодамианская наб., 4/22С8",55.7454796264396,37.6389599252698,Новокузнецкая,2,6,74.78,unknown,unknown,2024,Без отделки,3.23,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,Галс-Девелопмент,https://www.cian.ru/sale/flat/306862266/
35000000,"Москва, ЗАО, р-н Раменки, 1-й Сетуньский проезд, вл6",55.73222,37.540209,Кутузовская,12,41,54.0,30.0,10.0,2024,Чистовая,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/301954491/
36500000,"Москва, ЗАО, р-н Можайский, ул. Багрицкого, 18",55.718907,37.43499,Кунцевская,4,16,71.0,unknown,25.0,2020,Дизайнерский,unknown,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306154714/
38000000,"Москва, СВАО, р-н Марьина роща, проезд 12-й Марьиной рощи, 8С3",55.805012,37.619863,Марьина Роща,4,4,80.0,74.0,unknown,2020,Дизайнерский,unknown,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/302644494/
39000000,"Москва, ЗАО, р-н Дорогомилово, Большая Дорогомиловская ул., 5",55.745904,37.55991,Киевская,6,7,60.0,44.0,8.0,1939,Дизайнерский,unknown,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302783912/
33031752,"Москва, ЮАО, р-н Даниловский, Подольское ш., 3",55.713248,37.62448,Тульская,9,13,63.7,51.5,7.2,2024,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,Sense Development,https://www.cian.ru/sale/flat/300501958/
40000000,"Москва, ЦАО, р-н Хамовники, ул. Хамовнический Вал, 4",55.716752,37.57678,Спортивная,2,8,57.0,37.0,12.0,1957,Дизайнерский,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303464784/
42500000,"Москва, СЗАО, р-н Хорошево-Мневники, Причальный проезд, 10А",55.760646,37.516036,Шелепиха,6,33,65.2,37.0,10.0,unknown,Дизайнерский,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306601191/
42500000,"Москва, СЗАО, р-н Хорошево-Мневники, Причальный проезд, 10к1",55.759785,37.516727,Шелепиха,18,33,65.2,37.0,10.0,2023,Дизайнерский,2.9,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303774064/
43000000,"Москва, ЗАО, р-н Раменки, ул. Василия Ланового, 1к2",55.696164,37.476788,Аминьевская,19,41,75.0,50.0,unknown,2022,Дизайнерский,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301498692/
44000000,"Москва, ЗАО, р-н Раменки, Воробьевское ш., 4",55.727693,37.535359,Поклонная,9,13,46.4,35.2,5.0,2017,Дизайнерский,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305978749/
45500000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59А",55.718721,37.637245,Павелецкая,15,46,66.1,38.0,15.0,2023,Дизайнерский,3.0,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301561992/
49000000,"Москва, ЦАО, р-н Пресненский, Ходынская ул., 2",55.770806,37.564212,Улица 1905 года,27,44,68.5,36.0,10.0,2018,Дизайнерский,unknown,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305275244/
50000000,"Москва, ЦАО, р-н Тверской, 2-я Брестская ул., 6",55.770811,37.591189,Маяковская,7,12,67.0,35.0,20.0,unknown,Дизайнерский,3.2,На улицу,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306572054/
57000000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 9к4",55.755186,37.543434,Деловой центр,9,21,66.0,35.0,15.0,2019,unknown,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305743870/
57475000,"Москва, ЦАО, р-н Пресненский, Большой Предтеченский пер., 22",55.760282,37.566521,Улица 1905 года,2,6,60.5,unknown,10.0,1897,Дизайнерский,3.0,На улицу,Кирпичный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303677788/
62750000,"Москва, ЦАО, р-н Тверской, ул. Александра Невского, 27",55.776669,37.588817,Белорусская,8,18,84.0,55.0,18.0,2006,Дизайнерский,3.0,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303589233/
72000000,"Москва, ЗАО, р-н Дорогомилово, ул. Братьев Фонченко, вл3",55.732306,37.51653,Парк Победы,4,11,67.4,unknown,unknown,2024,Чистовая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305910950/
72000000,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к3",55.732306,37.51653,Парк Победы,4,10,67.31,41.7,10.0,2024,Чистовая,3.2,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305323887/
85000000,"Москва, ЦАО, р-н Хамовники, Зубовская ул., 7",55.736934,37.583365,Парк Культуры,4,6,75.1,unknown,15.0,2023,Дизайнерский,3.0,unknown,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/303570935/
86229600,"Москва, ЦАО, р-н Хамовники, Комсомольский просп., 42С2",55.721731,37.572899,Спортивная,4,7,65.0,unknown,10.0,2013,Дизайнерский,2.9,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305062277/
94500000,"Москва, ЦАО, р-н Пресненский, Средний Тишинский пер., 5",55.769965,37.577256,Белорусская,16,20,90.0,unknown,18.0,2021,Без ремонта,3.23,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304171712/
119000000,"Москва, ЦАО, р-н Якиманка, ул. Большая Якиманка, 22К3",55.738252,37.61344,Полянка,6,16,100.7,75.7,20.0,2006,unknown,unknown,Во двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302593324/
3400000,"Московская область, Раменский городской округ, Раменской агрохимстанции (РАОС) поселок, 11",55.520044,38.090805,unknown,1,4,44.8,unknown,unknown,1966,Косметический,2.64,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/303252535/
4700000,"Московская область, Дмитровский городской округ, Икша рп, ул. Школьная, 11",56.174234,37.500971,unknown,1,5,45.0,unknown,6.0,1968,Косметический,unknown,Во двор,Панельный,Нет информации,Нет,unknown,Вторичка,unknown,https://dmitrov.cian.ru/sale/flat/301420537/
6200000,"Московская область, Наро-Фоминск, ул. Маршала Жукова, 169",55.378713,36.701767,unknown,3,5,43.8,29.0,6.0,1968,Косметический,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://naro-fominsk.cian.ru/sale/flat/306994936/
29288296,"Москва, САО, р-н Савеловский, 2-я Хуторская ул., 34",55.8061573028355,37.5718057748288,Дмитровская,40,43,58.79,24.3,unknown,2025,"Предчистовая, чистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/300287943/
245300000,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1",55.747115,37.539078,Деловой центр,68,73,223.0,2.0,80.0,2010,Дизайнерский,unknown,unknown,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306072341/
58391866,"Москва, ЗАО, р-н Дорогомилово, Кутузовский проезд, 16А/1",55.74576565404973,37.52125620414366,Фили,18,46,64.5,41.5,5.7,2026,"Без отделки, предчистовая, черновая, чистовая",3.115,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Аеон Девелопмент,https://www.cian.ru/sale/flat/301173776/
9500000,"Московская область, Одинцовский городской округ, Новоивановское рп, бул. Эйнштейна, 3",55.701333,37.361705,Сколково,14,24,52.0,unknown,11.0,2021,Без ремонта,2.8,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/305054588/
39253929,"Москва, ЮАО, р-н Нагатинский затон, просп. Андропова, 9/1",55.6914591867037,37.66755095833505,Технопарк,19,23,73.6,33.6,unknown,2023,Без отделки,3.15,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Regions Development,https://www.cian.ru/sale/flat/304060942/
55656716,"Москва, ЦАО, р-н Пресненский, Московский международный деловой центр Москва-Сити территория, Дом Дау многофункциональный жилой комплекс",55.752453488652414,37.54337320151535,unknown,12,85,73.69,unknown,unknown,2027,Черновая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ГК Сумма Элементов,https://www.cian.ru/sale/flat/304775163/
10850000,"Московская область, Мытищи, ул. Красная Слобода, 13",55.962659,37.67555,Медведково,3,7,60.0,30.0,23.0,2018,Дизайнерский,2.65,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/306448825/
12675000,"Москва, НАО (Новомосковский), № 123 квартал",55.5900578155798,37.4832580770049,Корниловская откроется,6,17,49.5,27.4,17.1,2026,Без отделки,3.1,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,3SGroup,https://www.cian.ru/sale/flat/304854270/
20400000,"Москва, ЦАО, р-н Пресненский, Шелепихинское ш., 17К3",55.758564,37.518928,Шелепиха,12,12,38.7,23.7,6.1,1971,Евроремонт,2.5,На улицу и двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305664550/
35407074,"Москва, СЗАО, р-н Хорошево-Мневники, проезд Проектируемый № 1074",55.7490842942989,37.4530314296612,Молодёжная,17,18,70.5,27.9,22.1,2025,"Без отделки, чистовая с мебелью",3.0,На улицу и двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/305653462/
30687028,"Москва, ВАО, р-н Преображенское, Жилой комплекс Преображенская площадь",55.7968231250989,37.7113476813389,Преображенская площадь,10,16,62.74,34.2,8.8,2027,Без отделки,3.15,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Regions Development,https://www.cian.ru/sale/flat/305437197/
27000000,"Москва, САО, р-н Савеловский, ул. Верхняя Масловка, 20",55.7956502860982,37.5618896355819,Петровский Парк,5,7,61.1,unknown,unknown,2024,Без отделки,unknown,На улицу,Кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,unknown,https://www.cian.ru/sale/flat/272639624/
33448279,"Москва, СЗАО, р-н Хорошево-Мневники, Джойс жилой комплекс",55.7741898598792,37.5077421542052,Хорошёвская,49,56,61.45,unknown,unknown,2027,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306192220/
27900000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 40к2",55.767656,37.501878,Шелепиха,21,24,57.5,30.2,12.0,2023,Без ремонта,3.2,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302439231/
34746308,"Москва, СЗАО, р-н Хорошево-Мневники, Джойс жилой комплекс",55.7741898598792,37.5077421542052,Хорошёвская,41,56,73.67,unknown,unknown,2027,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/305863271/
37900000,"Москва, СВАО, р-н Марьина роща, проезд 12-й Марьиной рощи, 8С2",55.805032,37.617824,Марьина Роща,4,4,75.7,45.0,4.0,2020,Дизайнерский,6.0,На улицу и двор,Монолитно-кирпичный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306826191/
103240000,"Москва, ЦАО, р-н Пресненский, Электрический пер., 1кАБ",55.770853044325726,37.5746586745884,Белорусская,10,14,84.8,27.0,27.6,2028,Без отделки,3.55,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306566167/
82000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1к5",55.717999,37.526591,Ломоносовский проспект,3,12,65.6,unknown,16.0,2020,Без ремонта,3.25,На улицу,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304696227/
96270000,"Москва, ЦАО, р-н Пресненский, 2-я Черногрязская ул.",55.7630253528094,37.547566691786,Улица 1905 года,6,10,95.6,35.7,29.0,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306155309/
13687461,"Москва, ЮВАО, р-н Рязанский, Рязанский просп.",55.7195076406786,37.7730046188418,Окская,10,14,41.4,16.9,14.9,2027,"Без отделки, чистовая",2.75,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/296871864/
54824000,"Москва, ЗАО, р-н Крылатское, Крылатская ул., 23",55.7713506652959,37.4147564920653,Крылатское,23,27,68.8,43.7,20.1,2027,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TOUCH,https://www.cian.ru/sale/flat/306603997/
44413522,"Москва, ЮАО, р-н Даниловский, Хай Лайф жилой комплекс",55.7255172608413,37.6452039325408,Павелецкая,17,39,60.7,unknown,unknown,2027,"Без отделки, предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Компания PIONEER,https://www.cian.ru/sale/flat/301460280/
21225176,"Москва, СЗАО, р-н Покровское-Стрешнево, Ситизен жилой комплекс",55.83029872360717,37.43668300572404,Тушинская,46,48,56.0,21.4,unknown,2027,Неизвестно,2.85,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305346579/
52480489,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 2",55.7597681819349,37.5078063512008,Фили,15,26,85.1,29.3,29.1,2024,Без отделки,3.2,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/298342599/
16490000,"Москва, ЮЗАО, р-н Ломоносовский, ул. Гарибальди, 4К5",55.675489,37.533849,Новаторская,5,9,45.0,32.0,5.3,1964,Евроремонт,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306371748/
5170000,"Московская область, Раменское, ул. Загородная, к4",55.571149,38.273352,Раменское,2,3,53.7,39.0,7.0,2023,Без ремонта,3.25,На улицу и двор,unknown,unknown,unknown,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/305242964/
5300000,"Московская область, Раменское, р-н Центральный, ул. Стальконструкции, 14",55.560662,38.244057,Ипподром,1,3,35.3,24.3,5.8,1959,Евроремонт,unknown,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/304295681/
6400000,"Московская область, Домодедово, мкр. Северного, Северный микрорайон, ул. Лесная, 1",55.443562,37.757422,Подольск,2,4,45.4,28.2,6.0,1965,Евроремонт,2.5,На улицу,Кирпичный,Нет информации,Нет,unknown,Вторичка,unknown,https://domodedovo.cian.ru/sale/flat/303443157/
6500000,"Московская область, Электросталь, мкр. Центральный, ул. Корешкова, 10",55.785392,38.446879,unknown,3,5,57.2,30.0,7.5,1958,Евроремонт,3.2,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://elektrostal.cian.ru/sale/flat/304251971/
6700000,"Московская область, Люберцы, мкр. Люберцы 2015 2018, Зенино ЖК Самолет микрорайон, ул. Барыкина, 10/2",55.708785,37.957746,Некрасовка,17,17,39.3,23.6,6.1,2015,Евроремонт,2.8,На улицу,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/304086412/
6800000,"Московская область, Щелково, мкр. Богородский, 17",55.940392,37.981013,Щёлковская,12,14,60.0,33.0,12.1,2011,Без ремонта,2.7,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://shchyolkovo.cian.ru/sale/flat/306602225/
6900000,"Московская область, Пушкинский городской округ, Ивантеевка, ул. Толмачева, 13А",55.963939,37.920394,unknown,3,5,54.0,27.8,9.0,1985,Косметический,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/304796779/
6950000,"Московская область, Электросталь, мкр. Северный, Ногинское ш., 12",55.800625,38.430242,unknown,9,10,49.8,30.0,8.0,1996,Дизайнерский,unknown,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://elektrostal.cian.ru/sale/flat/305278914/
7090000,"Московская область, Жуковский, мкр. Набережная Циолковского, ул. Гудкова, 20",55.602846,38.084265,Ильинская,15,15,72.2,45.3,11.0,2016,Без ремонта,unknown,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://zhukovsky.cian.ru/sale/flat/305187643/
7200000,"Московская область, Ленинский городской округ, Мисайлово деревня, Пригород Лесное микрорайон, ул. Луговая, 4",55.55363,37.81963,Домодедовская,5,17,44.1,28.7,5.8,2022,Евроремонт,unknown,unknown,Блочный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/306063583/
7250000,"Московская область, Химки, мкр. Новые Химки, 9 Мая ул., 12",55.902888,37.412577,Беломорская,5,9,44.7,unknown,6.1,1977,Косметический,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/306361189/
7500000,"Московская область, Пушкинский городской округ, Ивантеевка, ул. Толмачева, 10",55.963692,37.917753,Щёлковская,8,9,51.9,29.3,7.6,1984,Косметический,2.65,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/306749157/
8240000,"Московская область, Балашиха, мкр. 15-й, Зеленая ул., 33",55.80742,37.943248,Щёлковская,2,18,60.0,32.6,12.9,2014,Без ремонта,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/305675720/
8300000,"Москва, ЗАО, р-н Солнцево, Попутная ул., 3",55.654919,37.384325,Солнцево,1,9,37.1,22.6,7.5,1966,Без ремонта,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305064745/
8500000,"Московская область, Пушкино, мкр. Новое Пушкино, ул. Просвещения, 12к2",56.027575,37.860216,unknown,11,17,55.0,30.4,11.3,2020,Без ремонта,2.8,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://pushkino.cian.ru/sale/flat/306346289/
8800000,"Московская область, Видное, ул. Галины Вишневской, 5",55.536645,37.642501,Бульвар Дмитрия,5,9,46.1,26.0,9.0,2018,Евроремонт,2.65,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/306379642/
9400000,"Москва, ВАО, р-н Перово, ул. Металлургов, 40",55.759831,37.797307,Перово,10,12,38.0,25.0,6.4,1996,Без ремонта,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306783791/
9555000,"Москва, ЮЗАО, р-н Южное Бутово, ул. Брусилова, 17",55.502372,37.583107,Бунинская аллея,4,14,58.4,29.1,8.0,2008,Без ремонта,2.8,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305839152/
9700000,"Москва, САО, р-н Дмитровский, Коровинское ш., 24К1",55.882293,37.519925,Грачёвская,8,9,44.0,unknown,6.0,1967,Косметический,2.64,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304717367/
9900000,"Московская область, Ленинский городской округ, Бутово рп, Бутово Парк жилой комплекс, 11",55.547,37.590892,Бутово,11,17,51.0,30.0,10.0,unknown,Евроремонт,unknown,Во двор,unknown,unknown,unknown,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/301536858/
10000000,"Московская область, Красногорск городской округ, Глухово деревня, ул. Романовская, 15",55.768117,37.241259,Павшино,5,8,51.7,unknown,11.0,2021,Косметический,2.5,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/306767210/
9990000,"Москва, НАО (Новомосковский), Внуковское поселение, ДСК Мичуринец поселок, ул. Горького, 1",55.659327,37.326312,Мичуринец,3,4,43.5,27.7,5.7,1972,Евроремонт,2.7,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/288001335/
10300000,"Московская область, Пушкино, мкр. Центральный, Московский просп., 44",56.002944,37.85806,Медведково,15,16,62.6,33.1,11.7,2005,Дизайнерский,2.8,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://pushkino.cian.ru/sale/flat/304694343/
