price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
21500000,"Москва, СВАО, р-н Алексеевский, просп. Мира, 102С30",55.800473,37.638054,Алексеевская,5,9,46.8,30.0,6.0,2016,Дизайнерский,2.8,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306570740/
21500000,"Москва, СЗАО, р-н Хорошево-Мневники, Жилой комплекс остров, 2-й квартал",55.750548732040635,37.45314074170177,Терехово 16 мин,12,23,46.2,14.9,18.8,2024,Без отделки,3.2,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/301437572/
21828240,"Московская область, Одинцовский городской округ, Дачного хозяйства Жуковка поселок, Жуковка-1 коттеджный поселок, 53",55.738516924536,37.2398872128126,Красногорская,1,4,48.8,33.5,3.2,2023,Без отделки,3.0,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://odintsovo.cian.ru/sale/flat/291768843/
22000000,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 1Б",55.756964,37.513332,Фили,28,28,43.4,27.9,10.5,2022,Без ремонта,3.0,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306311472/
21900000,"Москва, ЮВАО, р-н Лефортово, Солдатский пер., 10",55.767185,37.705221,Лефортово,9,17,45.5,15.2,17.7,2016,Дизайнерский,2.8,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298875829/
21900000,"Москва, ЮАО, р-н Даниловский, Автозаводская ул., 26",55.70659736274,37.6322846801478,Тульская,3,20,48.2,10.9,22.0,2024,Чистовая,2.8,На улицу,Панельный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/306990002/
22000000,"Москва, СВАО, р-н Бутырский, Новодмитровская ул., 2к4",55.804046,37.590659,Дмитровская,3,47,40.5,25.0,10.0,2018,Дизайнерский,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306836905/
22000000,"Москва, САО, р-н Беговой, Ленинградский просп., 35С2",55.790671,37.550136,Петровский Парк,7,15,37.3,unknown,12.1,2019,Дизайнерский,3.0,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306231099/
22500000,"Москва, ЮАО, р-н Даниловский, просп. Лихачева, 12к1",55.689832,37.655796,Технопарк,11,20,38.5,18.0,12.0,2020,Дизайнерский,3.0,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305911467/
22500000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59к3",55.718243,37.636006,Серпуховская,20,46,36.4,23.0,8.0,2023,Без ремонта,3.0,Во двор,Кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291121557/
23000000,"Москва, ЮАО, р-н Нагатино-Садовники, Нагатинская наб., 10А",55.682748,37.638198,Нагатинская,7,26,31.1,13.5,10.0,2024,Евроремонт,2.8,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306565852/
23000000,"Москва, ЮВАО, р-н Лефортово, ул. Крузенштерна, 12к1",55.751041,37.704862,Авиамоторная,24,27,36.8,11.1,14.3,2023,Дизайнерский,unknown,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305507224/
23000000,"Москва, ВАО, р-н Сокольники, ул. Сокольнический Вал, 3",55.794401,37.654251,Рижская,7,21,47.5,unknown,10.0,2022,Дизайнерский,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304022551/
23000000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59А",55.718721,37.637245,Павелецкая,14,48,40.0,unknown,unknown,2023,Без ремонта,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302080798/
23500000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к5",55.764496,37.51149,Шелепиха,16,41,42.6,unknown,12.0,2023,Без ремонта,3.2,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305219029/
23500000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к5",55.764496,37.51149,Шелепиха,28,41,42.4,unknown,unknown,2024,Без отделки,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/304122138/
24150000,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к3",55.700983,37.493479,Раменки,7,28,38.6,27.0,5.0,2022,Без ремонта,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306856939/
24000000,"Москва, ЦАО, р-н Басманный, Нижняя Красносельская ул., 35С48",55.774958,37.672971,Бауманская,2,10,42.0,unknown,10.0,2015,Дизайнерский,unknown,unknown,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305335849/
24500000,"Москва, ЮАО, р-н Даниловский, Автозаводская ул.",55.70659736274,37.6322846801478,Автозаводская,4,20,48.0,15.0,5.0,2024,Без отделки,2.95,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302515197/
24500000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59к7",55.7173634696842,37.6364943993748,Серпуховская,23,42,47.4,14.8,18.2,2024,Без отделки,3.1,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/301227750/
24500000,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к1",55.700978,37.49347,Раменки,11,15,41.5,unknown,unknown,2022,Без ремонта,unknown,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306884362/
24500000,"Москва, СЗАО, р-н Хорошево-Мневники, Сидней Сити жилой комплекс, к2/1",55.7678921932403,37.5037184490736,Хорошёво,3,20,45.6,17.0,13.2,2024,Чистовая,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/300119248/
25000000,"Москва, ЮАО, р-н Даниловский, ул. Виктора Маслова, 2",55.71915,37.655425,Автозаводская,16,29,46.0,23.2,16.6,2023,Без ремонта,3.1,На улицу,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304838724/
25000000,"Москва, САО, р-н Хорошевский, Хорошевское ш., 25Ак3",55.77634,37.525109,Хорошёвская,2,21,39.7,20.0,10.0,2020,Евроремонт,3.1,На улицу,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306409467/
25000000,"Москва, СЗАО, р-н Хорошево-Мневники, ул. Народного Ополчения, 15К1",55.773348,37.474677,Народное Ополчение,5,48,42.2,16.0,17.0,2022,Дизайнерский,2.9,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/296323378/
24990000,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 3",55.757379,37.508867,Фили,5,8,40.0,13.7,15.0,2020,Дизайнерский,3.0,На улицу,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304192828/
25490000,"Москва, СВАО, р-н Останкинский, ул. Годовикова, 11к2",55.81082,37.626268,Алексеевская,23,34,45.0,31.0,8.0,2022,Косметический,3.0,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301560441/
25500000,"Москва, СЗАО, р-н Хорошево-Мневники, ул. Нижние Мневники",55.7510689534568,37.4504697099613,Терехово 16 мин,3,13,37.0,unknown,unknown,2024,Чистовая,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/297949006/
25900000,"Москва, СЗАО, р-н Покровское-Стрешнево, Клубный Город на Реке Примавера жилой комплекс, Россини квартал",55.81432642375713,37.421646136244384,Спартак,3,22,41.3,16.0,13.0,2024,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/303193308/
25990000,"Москва, ЦАО, р-н Пресненский, Репаблик жилой комплекс, к2.1",55.773419493882095,37.57359394556668,Белорусская,7,26,31.0,unknown,7.0,2025,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/306600560/
26300000,"Москва, ЦАО, р-н Тверской, Селезневская ул., 4",55.779651,37.603837,Новослободская,3,9,42.0,22.0,9.0,1998,Дизайнерский,2.75,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304451863/
26500000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59А",55.718721,37.637245,Павелецкая,12,46,42.0,23.0,13.0,2023,Дизайнерский,3.0,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303447244/
26900000,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к2",55.700862,37.495006,Раменки,3,11,40.9,16.0,10.6,2022,Дизайнерский,unknown,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306890375/
27000000,"Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 39с4.2",55.753534,37.523779,Шелепиха,17,51,44.45,unknown,15.7,2023,Без ремонта,3.1,unknown,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306665733/
27500000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",55.79307,37.541853,Аэропорт,13,41,40.0,unknown,unknown,2022,Без ремонта,3.1,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304969474/
28500000,"Москва, ВАО, р-н Измайлово, Измайловский проезд, 10к3",55.794421,37.772262,Измайловская,2,18,54.3,33.0,12.9,2014,Дизайнерский,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306522823/
30000000,"Москва, ЮАО, р-н Даниловский, ул. Виктора Маслова, 2",55.71915,37.655425,Автозаводская,8,21,46.0,17.0,15.0,2023,Дизайнерский,3.0,На улицу и двор,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305329416/
29999999,"Москва, ЮАО, р-н Даниловский, Симоновская наб.",55.7163094413811,37.65041587107503,Автозаводская,4,19,64.9,19.8,19.2,2024,Без отделки,3.1,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/303346177/
30000000,"Москва, СЗАО, р-н Хорошево-Мневники, Жилой комплекс остров, 1-й квартал, к4",55.751519912292075,37.45235658329512,Терехово 18 мин,7,13,50.8,17.2,24.1,2023,Без отделки,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/294620343/
31500000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 40к3",55.768188,37.502893,Народное Ополчение,3,29,57.0,40.0,12.0,2023,Дизайнерский,3.1,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303688006/
32100000,"Москва, ЦАО, р-н Замоскворечье, Большая Серпуховская ул., 38к8",55.723582,37.626376,Серпуховская,2,5,42.8,28.0,6.0,1917,Дизайнерский,3.0,На улицу,Кирпичный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306266390/
36490000,"Москва, СВАО, р-н Марьина роща, ул. 4-я Марьиной рощи, 12К1",55.79844481862991,37.624609038028375,Марьина Роща,15,55,85.63,62.7,7.7,2024,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/304246485/
36900000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2М",55.714977,37.49771,Минская,7,14,44.0,22.7,7.9,unknown,Косметический,unknown,Во двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303769352/
40999999,"Москва, ЗАО, р-н Дорогомилово, Кутузовский проезд, 16А/1",55.745765654049734,37.52125620414366,Фили,25,45,64.0,45.4,7.6,2026,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302630222/
41550000,"Москва, ЦАО, р-н Пресненский, ул. Пресненский Вал, 27С11",55.773419493882095,37.57359394556668,Белорусская,20,26,53.16,40.0,5.7,2025,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/303121890/
41670000,"Москва, ЦАО, р-н Замоскворечье, Озерковская наб., 6",55.742321,37.63641,Новокузнецкая,3,5,47.0,13.0,16.0,2021,Без ремонта,3.3,Во двор,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/301078527/
50000000,"Москва, ЦАО, р-н Хамовники, Коллекция Лужники жилой комплекс",55.7156081703927,37.5715492461217,Воробьёвы горы,10,18,49.8,unknown,unknown,2026,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/306978307/
50000000,"Москва, ЦАО, р-н Арбат, ул. Новый Арбат, 31/12",55.751999,37.576133,Смоленская,7,13,65.0,38.7,unknown,1939,Евроремонт,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303116953/
65000000,"Москва, ЦАО, р-н Хамовники, Коллекция Лужники жилой комплекс",55.7152023823584,37.5729976389884,Воробьёвы горы,11,18,63.0,unknown,unknown,2026,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/306978625/
65000000,"Москва, СЗАО, р-н Хорошево-Мневники, ул. Народного Ополчения, 15К2",55.773662,37.474336,Народное Ополчение,49,58,106.1,18.3,54.0,2022,Дизайнерский,unknown,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300752525/
67000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",55.7256,37.570276,Спортивная,2,11,59.0,26.4,18.4,2022,Без ремонта,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306591643/
67400000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",55.7256,37.570276,Спортивная,2,11,60.0,unknown,18.4,unknown,Без ремонта,unknown,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306591815/
73000000,"Москва, ЦАО, р-н Пресненский, Краснопресненская наб., 14Ак3",55.75204,37.548465,Москва,25,65,73.0,50.0,15.0,2023,Дизайнерский,unknown,unknown,Панельный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305957341/
79760000,"Москва, ЦАО, р-н Тверской, 2-я Брестская ул., 6",55.770811,37.591189,Маяковская,9,12,79.7,20.0,40.0,2019,Дизайнерский,3.0,На улицу,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305931250/
86000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 11Б",55.727724,37.572288,Спортивная,4,13,71.3,37.2,12.9,unknown,Без ремонта,unknown,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306460306/
109120000,"Москва, ЦАО, р-н Якиманка, Софийская наб., 34С3",55.7463922322426,37.622796830688,Новокузнецкая,2,6,49.6,unknown,unknown,2026,Без отделки,3.03,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,Hutton Development,https://www.cian.ru/sale/flat/303616408/
128000000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 9к1",55.754735,37.546354,Деловой центр,12,21,106.2,51.2,28.9,2019,Дизайнерский,unknown,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306658310/
160350000,"Москва, ЦАО, р-н Хамовники, пер. 1-й Тружеников, 16",55.737466,37.571103,Киевская,4,14,106.9,55.8,14.3,2021,Дизайнерский,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306942234/
2700000,"Московская область, Воскресенск, Цемгигант микрорайон, ул. Ленинская, 14",55.248078,38.759547,unknown,2,3,26.0,10.0,8.0,1977,Косметический,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://voskresensk.cian.ru/sale/flat/305561320/
2724150,"Московская область, Красногорск, мкр. Теплый бетон, Речная ул., 20к4",55.836226,37.323976,Митино,3,20,11.1,8.0,3.0,2008,Евроремонт,3.0,unknown,Монолитный,Центральное,Нет,unknown,Вторичка / Апартаменты,unknown,https://krasnogorsk.cian.ru/sale/flat/303005079/
2750000,"Московская область, Раменский городской округ, Рыбаки деревня, ул. Садовая, 1А",55.484433,38.237913,Ипподром,2,2,31.3,unknown,5.0,1970,Косметический,unknown,На улицу,Кирпичный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/304442151/
2990000,"Москва, ВАО, р-н Северное Измайлово, Сиреневый бул., 15",55.803155,37.785009,Щёлковская,2,6,9.6,unknown,2.0,1961,Евроремонт,unknown,unknown,Блочный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/301136222/
2980000,"Московская область, Орехово-Зуево, ул. Галочкина, 30",55.817542,38.983919,unknown,1,5,30.0,unknown,6.0,1973,Косметический,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://orekhovo-zuyevo.cian.ru/sale/flat/306694636/
3050000,"Московская область, Серпухов, ул. Фрунзе, 9а",54.928794,37.458696,unknown,4,5,30.2,17.5,6.0,1975,Косметический,2.6,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://serpukhov.cian.ru/sale/flat/302503929/
3100000,"Московская область, Химки городской округ, Брехово деревня, Митино Дальнее микрорайон, 12",55.934623,37.17552,Зеленоград,4,4,28.0,12.0,8.0,2023,Без ремонта,2.7,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/306451210/
3150000,"Московская область, Люберцы городской округ, Мотяково деревня, 65к32",55.695941,38.01328,Некрасовка,1,3,30.0,15.0,6.0,2015,Без ремонта,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/305931121/
3254039,"Московская область, Солнечногорск городской округ, Радумля деревня",56.0709467735533,37.1423783869228,Зеленоград,1,9,23.58,unknown,unknown,2024,Без отделки,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Класс,https://solnechnogorsk.cian.ru/sale/flat/303573531/
3350000,"Московская область, Чехов городской округ, Любучаны поселок, Парковая ул., 4",55.241041,37.539419,unknown,2,5,33.1,16.0,5.5,1976,Без ремонта,2.7,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://chekhov.cian.ru/sale/flat/306892040/
3385140,"Московская область, Солнечногорск городской округ, Радумля деревня",56.0709467735533,37.1423783869228,Зеленоград,1,9,24.53,unknown,unknown,2024,Без отделки,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Класс,https://solnechnogorsk.cian.ru/sale/flat/303573528/
3400000,"Московская область, Химки городской округ, Брехово деревня, Митино Дальнее микрорайон, 14",55.934623,37.173885,Зеленоград,3,4,30.0,11.5,8.5,2023,Без ремонта,2.7,Во двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/305343226/
3500000,"Московская область, Сергиево-Посадский район, Пересвет, ул. Королева, 9",56.409887,38.168877,unknown,5,5,30.8,17.1,6.0,1975,Косметический,2.5,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://sergiyev-posad.cian.ru/sale/flat/305338484/
3500000,"Московская область, Талдом, Юбилейный микрорайон, 49",56.741786,37.531783,unknown,3,5,34.0,unknown,6.0,1991,Косметический,2.8,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://taldom.cian.ru/sale/flat/306936229/
3604000,"Москва, ВАО, р-н Метрогородок, Открытое ш., 24А",55.820395,37.75285,Бульвар Рокоссовского,2,4,15.02,7.0,3.0,unknown,Косметический,3.2,Во двор,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304086215/
3630000,"Московская область, Сергиево-Посадский район, Хотьково",56.24151899366031,37.98536573613363,unknown,2,9,33.0,14.6,7.0,2025,"Без отделки, предчистовая, чистовая",unknown,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,ГК ТехноСтройОлимп,https://khotkovo.cian.ru/sale/flat/304482188/
3600000,"Московская область, Дмитровский городской округ, Икша рп, ул. Садовая, 11",56.171783,37.500405,unknown,2,5,41.3,25.0,9.0,2022,Без ремонта,unknown,Во двор,unknown,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://dmitrov.cian.ru/sale/flat/303801944/
3650000,"Московская область, Дмитровский городской округ, Деденево рп, ул. Московская, 32",56.246596,37.521695,unknown,4,5,29.5,16.5,5.3,1974,Евроремонт,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://dmitrov.cian.ru/sale/flat/292066420/
