price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url,room_count
130000000,"Москва, САО, р-н Аэропорт, Ленинградский просп., 52",55.79728,37.541027,Аэропорт,14,15,370.0,110.4,27.6,2000,Дизайнерский,3.0,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305721830/,5
132000000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к1Г",55.717452,37.497557,Минская,2,14,200.3,unknown,unknown,2022,Без ремонта,3.4,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306664759/,5
134733750,"Москва, ЦАО, р-н Мещанский, Варсонофьевский пер., 6",55.763194,37.62572,Кузнецкий мост,5,5,223.0,unknown,unknown,1896,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/288308365/,5
134733750,"Москва, ЗелАО, р-н Силино, Зеленоград, к1145",55.992452,37.185312,Зеленоград,12,16,210.0,115.0,25.0,2003,Дизайнерский,unknown,Во двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/296641763/,5
134733750,"Москва, ЦАО, р-н Мещанский, Варсонофьевский пер., 6",55.763194,37.62572,Кузнецкий мост,5,5,221.0,unknown,19.7,2006,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291061095/,5
134000000,"Москва, ЦАО, р-н Якиманка, ул. Серафимовича, 2",55.74446,37.613018,Боровицкая,9,10,200.2,137.6,15.0,1933,Косметический,3.4,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301279643/,5
135000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 8",55.723587,37.527256,Поклонная,46,53,163.9,127.2,unknown,2011,Без ремонта,3.4,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/280737466/,5
135000000,"Москва, ЦАО, р-н Пресненский, Малый Козихинский пер., 10С1",55.764349,37.59639,Пушкинская,4,4,181.0,90.0,36.0,1903,Евроремонт,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305557494/,5
135000000,"Москва, ЗАО, р-н Раменки, Минская ул., 1ГК1",55.71304,37.500953,Ломоносовский проспект,14,22,302.2,unknown,45.0,2005,Евроремонт,3.0,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303422027/,5
138250000,"Москва, ЮЗАО, р-н Ломоносовский, Нахимовский просп., 73",55.682453,37.552373,Профсоюзная,24,31,276.5,unknown,50.0,2017,Без ремонта,3.1,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/306373218/,5
139000000,"Москва, ЗАО, р-н Можайский, Можайское ш., 22к1",55.72124,37.426555,Рабочий посёлок,24,24,205.0,unknown,unknown,2009,Дизайнерский,3.0,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303021455/,5
140000000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,Деловой центр,29,68,210.0,unknown,20.0,unknown,Без ремонта,unknown,На улицу,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/300821494/,5
140000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 70к7",55.716666,37.509119,Минская,5,17,221.62,117.9,17.5,2005,Евроремонт,unknown,На улицу,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306157017/,5
139900000,"Москва, ЦАО, р-н Пресненский, Большой Тишинский пер., 10С1",55.769094,37.577157,Баррикадная,15,21,226.3,unknown,unknown,2008,Без ремонта,3.2,unknown,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303805392/,5
140000000,"Москва, ЦАО, р-н Тверской, ул. Чаянова, 24",55.777732,37.599166,Новослободская,4,14,198.0,151.0,30.0,2011,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301035442/,5
140000000,"Москва, ЦАО, р-н Пресненский, ул. Красная Пресня, 21",55.761381,37.570186,Краснопресненская,10,12,227.3,unknown,20.0,2002,Дизайнерский,3.0,Во двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302533136/,5
144000000,"Москва, ЮЗАО, р-н Ломоносовский, ул. Архитектора Власова, 6",55.679605,37.550333,Профсоюзная,2,18,386.8,265.1,40.8,2005,Без ремонта,3.0,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300691783/,5
145000000,"Москва, ЦАО, р-н Басманный, ул. Макаренко, 2/21С2",55.761087,37.647163,Чистые пруды,4,5,190.0,150.0,25.0,1906,Дизайнерский,4.5,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304444679/,5
145000000,"Москва, ЦАО, р-н Басманный, ул. Макаренко, 2/21С2",55.761087,37.647163,Чистые пруды,4,5,190.0,130.0,25.0,1905,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306101347/,5
145000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 70к1",55.714663,37.504528,Ломоносовский проспект,20,38,216.6,unknown,unknown,unknown,Дизайнерский,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/274844663/,5
147000000,"Москва, ЦАО, р-н Хамовники, пер. Плотников, 3",55.7445,37.588296,Смоленская,4,6,190.0,132.0,14.0,1830,Евроремонт,3.4,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305267122/,5
147250000,"Москва, ЗАО, р-н Раменки, Ломоносовский просп., 25к1",55.693591,37.532439,Университет,3,24,200.0,130.0,21.0,2010,Дизайнерский,3.0,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306197242/,5
148999000,"Москва, ЦАО, р-н Басманный, ул. Покровка, 1/13/6С2",55.758554,37.639437,Китай,3,3,455.0,180.5,50.0,1980,Без ремонта,2.7,Во двор,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/301613953/,5
149000000,"Москва, ЗАО, р-н Фили-Давыдково, Давыдковская ул., 3",55.72746,37.479977,Славянский бульвар,15,43,215.9,unknown,unknown,2003,Дизайнерский,3.1,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/278927120/,5
150000000,"Москва, ЦАО, р-н Тверской, Новослободская ул., 11",55.779859,37.599372,Новослободская,17,17,350.0,239.0,15.0,2002,Евроремонт,unknown,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304623963/,5
150000000,"Москва, ЦАО, р-н Тверской, Краснопролетарская ул., 7",55.774988,37.60726,Новослободская,9,19,181.8,unknown,22.6,1998,Дизайнерский,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/276637789/,5
150000000,"Москва, ЦАО, р-н Тверской, Новослободская ул., 11",55.779859,37.599372,Новослободская,17,17,350.0,133.0,15.0,2002,Косметический,unknown,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/301959436/,5
150000000,"Москва, ЦАО, р-н Замоскворечье, Пятницкая ул., 53/18С1",55.734866,37.628002,Новокузнецкая,4,7,179.2,143.0,unknown,1917,Евроремонт,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306217389/,5
150000000,"Москва, ЦАО, р-н Пресненский, Зоологическая ул., 4",55.765377,37.581164,Баррикадная,16,17,289.0,unknown,45.0,1998,Евроремонт,3.0,Во двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303814936/,5
157690000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,77.0,23.0,2018,Без ремонта,3.2,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300662416/,5
156999000,"Москва, ЦАО, р-н Басманный, Петроверигский пер., 6-8-10С4",55.756619,37.638835,Китай,3,5,304.0,unknown,8.0,1912,Дизайнерский,3.0,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298254774/,5
157890000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,105.0,25.0,2018,Без ремонта,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300539864/,5
157800000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,96.0,25.0,2018,unknown,3.2,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/270330033/,5
157600000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,27,180.0,105.0,25.0,2018,Без ремонта,3.3,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/292772237/,5
159000000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к1Д",55.717868,37.497962,Минская,8,12,203.2,unknown,52.0,unknown,Без ремонта,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305629328/,5
159000000,"Москва, ЦАО, р-н Тверской, Долгоруковская ул., 25к1",55.776305,37.601322,Новослободская,4,5,147.0,unknown,unknown,unknown,Без ремонта,unknown,Во двор,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/298940828/,5
160000000,"Москва, ЮЗАО, р-н Гагаринский, Андреевская наб., 1С9",55.712847,37.577013,Ленинский проспект,4,4,205.5,180.0,20.0,2004,Дизайнерский,3.2,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306271619/,5
160000000,"Москва, ЦАО, р-н Басманный, пер. Огородная Слобода, 14",55.766025,37.643848,Чистые пруды,3,6,195.1,123.3,12.5,1915,Дизайнерский,3.7,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/292986206/,5
160000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,77.0,35.0,2018,Без ремонта,3.25,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/285102057/,5
160000000,"Московская область, Одинцовский городской округ, Жуковка деревня, 61",55.736736,37.251518,Одинцово,5,5,410.0,unknown,unknown,2009,Евроремонт,3.7,На улицу и двор,Кирпичный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/298203486/,5
160000000,"Москва, ЦАО, р-н Мещанский, Троицкая ул., 8",55.774472,37.622145,Цветной бульвар,6,8,190.0,118.4,23.4,2005,Дизайнерский,3.0,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306822853/,5
166611756,"Москва, ЦАО, р-н Басманный, Подсосенский пер., 3к2",55.759111,37.650954,Курская,3,8,206.1,167.0,10.6,2009,Без ремонта,3.1,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300393601/,5
165000000,"Москва, ЦАО, р-н Пресненский, Краснопресненская наб., 14Ак1",55.751138,37.549633,Москва,52,70,150.0,100.0,20.0,2023,Дизайнерский,unknown,unknown,Панельный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305157072/,5
165690000,"Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 39к5",55.7541485585723,37.5260334013412,Шелепиха,22,53,404.12,unknown,unknown,2024,Без отделки,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305731901/,5
167000000,"Москва, ЗАО, р-н Раменки, Мичуринский просп., 56",55.695804,37.485664,Раменки,15,52,183.0,98.0,30.0,2020,Дизайнерский,3.0,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306477895/,5
168000000,"Москва, ЦАО, р-н Мещанский, пер. Печатников, 3С1",55.767484,37.625073,Трубная,2,5,180.0,80.0,unknown,2012,Дизайнерский,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306516464/,5
167000000,"Москва, СЗАО, р-н Хорошево-Мневники, Причальный проезд, 10Б",55.760408,37.517356,Шелепиха,19,33,221.0,unknown,53.0,2023,Без ремонта,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304735746/,5
170000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,5,7,185.0,142.0,25.0,2012,Без ремонта,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/200828541/,5
170000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,5,7,185.0,unknown,unknown,2011,Без ремонта,unknown,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298048730/,5
171709183,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1",55.747115,37.539078,Деловой центр,24,76,224.9,unknown,unknown,2009,unknown,unknown,unknown,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/294873242/,5
171709183,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1",55.747115,37.539078,Деловой центр,24,76,224.9,unknown,unknown,2010,Дизайнерский,3.2,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/279754808/,5
170000000,"Москва, СЗАО, р-н Хорошево-Мневники, Причальный проезд, 10Б",55.760408,37.517356,Шелепиха,17,33,229.0,unknown,52.0,2023,Дизайнерский,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303542555/,5
170000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,15,27,180.2,unknown,unknown,2018,Без ремонта,3.2,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298976280/,5
174000000,"Москва, ЮЗАО, р-н Ломоносовский, ул. Архитектора Власова, 6",55.679605,37.550333,Профсоюзная,6,18,410.0,unknown,unknown,2005,Евроремонт,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303496850/,5
174900000,"Москва, ЗАО, р-н Раменки, Минская ул., 2Вк4",55.717244,37.503396,Минская,6,8,178.0,100.0,40.0,2019,Без ремонта,3.5,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/294259307/,5
174500000,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1",55.754172,37.598519,Арбатская,5,7,183.1,unknown,unknown,2016,Без ремонта,3.5,unknown,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304971476/,5
174000000,"Москва, ЮЗАО, р-н Ломоносовский, ул. Архитектора Власова, 6",55.679605,37.550333,Профсоюзная,6,18,410.1,unknown,40.4,2005,Евроремонт,3.0,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300590864/,5
173530000,"Москва, ЦАО, р-н Хамовники, Комсомольский просп., 42С2",55.721731,37.572899,Спортивная,2,7,247.9,unknown,unknown,2014,Дизайнерский,6.5,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304376840/,5
175000000,"Москва, ЗАО, р-н Очаково-Матвеевское, Староволынская ул., 12к2",55.714186,37.477031,Матвеевская,8,9,365.0,156.0,19.6,2008,Косметический,3.5,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301116808/,5
175910000,"Москва, ЦАО, р-н Красносельский, Уланский пер., 13С1",55.768962,37.639015,Тургеневская,4,5,179.5,unknown,30.0,1886,Дизайнерский,3.0,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304133397/,5
175000000,"Москва, СЗАО, р-н Хорошево-Мневники, Причальный проезд, 10к1",55.759785,37.516727,Шелепиха,23,33,232.0,unknown,54.0,2023,Без ремонта,unknown,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303552320/,5
179645000,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,4,57,214.0,unknown,unknown,2005,Без ремонта,3.3,unknown,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/282951864/,5
179645000,"Москва, СВАО, р-н Марьина роща, Октябрьский пер., 5",55.786313,37.612739,Достоевская,3,18,322.8,99.9,30.4,2005,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/278950939/,5
179645000,"Московская область, Одинцовский городской округ, Жуковка деревня, 58",55.736103,37.248302,Крылатское,5,6,197.5,158.0,unknown,2006,Евроремонт,unknown,На улицу,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/286540230/,5
177500000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,10,199.0,150.0,20.0,2013,Без ремонта,3.4,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304954559/,5
179645000,"Московская область, Одинцовский городской округ, Жуковка деревня, 58",55.736103,37.248302,Крылатское,6,6,270.0,216.0,unknown,2006,Евроремонт,unknown,На улицу и двор,Монолитный,Автономная котельная,Нет,unknown,Вторичка / Пентхаус,unknown,https://odintsovo.cian.ru/sale/flat/272198521/,5
178000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,13,200.0,unknown,unknown,2013,Без ремонта,unknown,Во двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/241381089/,5
180000000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,Деловой центр,39,77,180.0,150.0,10.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306592227/,5
178900000,"Москва, ЮЗАО, р-н Гагаринский, ул. Косыгина, 2к1",55.709693,37.57678,Ленинский проспект,1,8,220.0,175.0,25.0,2010,Без ремонта,3.2,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299136145/,5
180000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,10,204.2,124.0,17.0,2013,Без ремонта,3.24,unknown,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/256878500/,5
180000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,181.1,107.0,23.3,2018,Без ремонта,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/294159166/,5
180000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,13,199.0,135.0,16.0,2013,unknown,3.3,unknown,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297413149/,5
180000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,77.0,35.0,2018,Без ремонта,3.25,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/292950210/,5
180000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,5,6,184.0,112.0,unknown,2011,Без ремонта,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306232227/,5
180000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,24,180.0,95.0,24.0,2018,Без ремонта,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303524954/,5
180000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,13,198.8,unknown,unknown,2013,Без ремонта,unknown,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/236290524/,5
180000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,4,13,198.8,124.0,17.0,2013,Без ремонта,3.4,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304533434/,5
180999999,"Москва, ЗАО, р-н Филевский парк, Кастанаевская ул., 24",55.738591,37.490326,Филёвский парк,23,23,250.0,151.0,30.0,2008,Евроремонт,3.5,Во двор,Кирпичный,Автономная котельная,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/306389889/,5
183400000,"Москва, ЦАО, р-н Хамовники, 1-й Неопалимовский пер., 8",55.74076,37.581047,Парк Культуры,2,13,241.0,180.0,20.0,2003,Дизайнерский,unknown,unknown,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298161053/,5
185000000,"Москва, ЦАО, р-н Пресненский, Тверской бул., 19",55.76168,37.601259,Тверская,4,6,115.0,81.0,14.0,1914,Дизайнерский,3.3,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300368513/,5
190500000,"Москва, ЦАО, р-н Хамовники, Ружейный пер., 3",55.742955,37.580517,Смоленская,10,11,223.2,unknown,25.0,2012,Евроремонт,3.1,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305861010/,5
190000000,"Москва, ЗАО, р-н Проспект Вернадского, Ленинский просп., 106К1",55.668853,37.513817,Новаторская,11,30,240.0,unknown,15.0,2003,Дизайнерский,unknown,unknown,Монолитный,Электрическое,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299525403/,5
190000000,"Москва, ЦАО, р-н Хамовники, 1-й Неопалимовский пер., 8",55.74076,37.581047,Парк Культуры,2,13,208.0,80.0,14.0,2003,Дизайнерский,unknown,unknown,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/288712372/,5
189800000,"Москва, ЗАО, р-н Проспект Вернадского, Ленинский просп., 106К1",55.668853,37.513817,Новаторская,11,30,245.0,170.0,30.0,2003,Евроремонт,unknown,unknown,Монолитный,Электрическое,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304951749/,5
195000000,"Москва, ЦАО, р-н Хамовники, Ксеньинский пер., 3",55.731445,37.588027,Парк Культуры,6,9,240.0,unknown,26.0,1998,Дизайнерский,3.6,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305104228/,5
195000000,"Москва, ВАО, р-н Сокольники, ул. Короленко, 8",55.795039,37.691728,Сокольники,3,20,600.0,unknown,unknown,1997,Дизайнерский,unknown,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/238255986/,5
195000000,"Москва, ЮЗАО, р-н Гагаринский, ул. Косыгина, 2к1",55.709693,37.57678,Ленинский проспект,1,8,219.2,175.0,unknown,2010,Без ремонта,unknown,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/286124330/,5
195000000,"Москва, ЮЗАО, р-н Гагаринский, ул. Косыгина, 2к1",55.709693,37.57678,Ленинский проспект,1,8,220.0,180.0,20.0,2010,Без ремонта,4.0,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/280789090/,5
195000000,"Москва, ЗАО, р-н Раменки, Минская ул., 2",55.716037,37.503998,Минская,35,39,238.0,180.0,25.0,2017,Без ремонта,3.1,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299564413/,5
196000000,"Москва, ЦАО, р-н Пресненский, ул. Спиридоновка, 38",55.762895,37.58941,Баррикадная,5,6,196.8,unknown,unknown,1914,Дизайнерский,3.8,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303197200/,5
195900000,"Москва, ЦАО, р-н Пресненский, ул. Спиридоновка, 38",55.762895,37.58941,Баррикадная,5,6,196.8,100.0,30.0,1914,Дизайнерский,3.2,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304954603/,5
198850000,"Москва, ЦАО, р-н Басманный, Покровский бул., 8С2",55.756918,37.646318,Китай,3,5,200.0,94.4,64.4,1900,Дизайнерский,3.1,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/295987807/,5
199000000,"Москва, ЦАО, р-н Пресненский, Никитский бул., 12",55.755393,37.60054,Арбатская,3,7,177.0,98.0,18.0,1914,Евроремонт,unknown,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/286395468/,5
199000000,"Москва, ЦАО, р-н Пресненский, Никитский бул., 12",55.755393,37.60054,Арбатская,3,7,177.0,141.0,unknown,1914,Евроремонт,unknown,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301677022/,5
199900000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1к3",55.7184598047787,37.5263358129181,Ломоносовский проспект,1,11,193.0,121.0,12.0,2020,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302965842/,5
